time;minAirPressure;averageAirPressure;maxAirPressure;rainIntensity
"2021-02-22 01:00:00+01:00";998.2;998.2;998.2;0
"2021-02-22 02:00:00+01:00";997.9;998.075;998.2;0
"2021-02-22 03:00:00+01:00";997.6;997.69;997.9;0
"2021-02-22 04:00:00+01:00";997.6;997.69666666667;997.8;0
"2021-02-22 05:00:00+01:00";997.7;997.8;997.9;0
"2021-02-22 06:00:00+01:00";997.7;997.74666666667;997.9;0
"2021-02-22 07:00:00+01:00";998;998.06833333333;998.1;0
"2021-02-22 08:00:00+01:00";997.9;998;998.1;0
"2021-02-22 09:00:00+01:00";998;998.01;998.1;0
"2021-02-22 10:00:00+01:00";998;998.10166666667;998.2;0
"2021-02-22 11:00:00+01:00";997.7;997.98833333333;998.1;0
"2021-02-22 12:00:00+01:00";997.3;997.48666666667;997.7;0
"2021-02-22 13:00:00+01:00";997.2;997.26333333333;997.3;0
"2021-02-22 14:00:00+01:00";997.2;997.29;997.3;0
"2021-02-22 15:00:00+01:00";997.3;997.39333333333;997.5;0
"2021-02-22 16:00:00+01:00";997.4;997.595;997.8;0
"2021-02-22 17:00:00+01:00";997.8;997.995;998.3;0
"2021-02-22 18:00:00+01:00";998.3;998.62166666667;999;0
"2021-02-22 19:00:00+01:00";999;999.13166666667;999.4;0
"2021-02-22 20:00:00+01:00";999.3;999.50166666667;999.7;0
"2021-02-22 21:00:00+01:00";999.7;999.81833333333;1000.1;0
"2021-02-22 22:00:00+01:00";1000.1;1000.2116666667;1000.4;0
"2021-02-22 23:00:00+01:00";1000.3;1000.6566666667;1001;0
"2021-02-23 00:00:00+01:00";1001;1001.2116666667;1001.4;0
"2021-02-23 01:00:00+01:00";1001.4;1001.71;1002;0
"2021-02-23 02:00:00+01:00";1002;1002.1783333333;1002.3;0
"2021-02-23 03:00:00+01:00";1002.3;1002.6766666667;1003.1;0
"2021-02-23 04:00:00+01:00";1003.1;1003.3616666667;1003.7;0
"2021-02-23 05:00:00+01:00";1003.7;1003.9633333333;1004.1;0
"2021-02-23 06:00:00+01:00";1004;1004.3416666667;1004.7;0
"2021-02-23 07:00:00+01:00";1004.7;1005.02;1005.3;0
"2021-02-23 08:00:00+01:00";1005.3;1005.54;1005.8;0
"2021-02-23 09:00:00+01:00";1005.7;1005.8666666667;1006;0
"2021-02-23 10:00:00+01:00";1006;1006.1333333333;1006.3;0
"2021-02-23 11:00:00+01:00";1006;1006.1016666667;1006.3;0
"2021-02-23 12:00:00+01:00";1006;1006.355;1006.6;0
"2021-02-23 13:00:00+01:00";1006.5;1006.6733333333;1006.8;0
"2021-02-23 14:00:00+01:00";1006.7;1006.8333333333;1007;0
"2021-02-23 15:00:00+01:00";1006.7;1006.8066666667;1006.9;0
"2021-02-23 16:00:00+01:00";1006.8;1006.9816666667;1007.1;0
"2021-02-23 17:00:00+01:00";1007.2;1007.2516666667;1007.3;0
"2021-02-23 18:00:00+01:00";1007.3;1007.3866666667;1007.5;0
"2021-02-23 19:00:00+01:00";1007.2;1007.2783333333;1007.4;0
"2021-02-23 20:00:00+01:00";1007.2;1007.335;1007.5;0
"2021-02-23 21:00:00+01:00";1007.5;1007.57;1007.7;0
"2021-02-23 22:00:00+01:00";1007.6;1007.8033333333;1008;0
"2021-02-23 23:00:00+01:00";1007.9;1007.93;1008;0
"2021-02-24 00:00:00+01:00";1007.9;1007.9816666667;1008.1;0
"2021-02-24 01:00:00+01:00";1007.5;1007.8316666667;1008.1;0
"2021-02-24 02:00:00+01:00";1007.5;1007.7316666667;1008;0
"2021-02-24 03:00:00+01:00";1007.9;1008.0233333333;1008.1;0
"2021-02-24 04:00:00+01:00";1007.3;1007.605;1008;0
"2021-02-24 05:00:00+01:00";1007.3;1007.4066666667;1007.6;0
"2021-02-24 06:00:00+01:00";1007.6;1007.805;1007.9;0
"2021-02-24 07:00:00+01:00";1007.9;1008.2966666667;1008.6;0
"2021-02-24 08:00:00+01:00";1008.3;1008.4266666667;1008.5;0
"2021-02-24 09:00:00+01:00";1008.4;1008.4466666667;1008.5;0
"2021-02-24 10:00:00+01:00";1008.4;1008.4433333333;1008.5;0
"2021-02-24 11:00:00+01:00";1008;1008.265;1008.5;0
"2021-02-24 12:00:00+01:00";1007.3;1007.575;1008;0
"2021-02-24 13:00:00+01:00";1006.8;1006.9983333333;1007.3;0
"2021-02-24 14:00:00+01:00";1006.3;1006.5566666667;1006.8;0
"2021-02-24 15:00:00+01:00";1006;1006.185;1006.3;0
"2021-02-24 16:00:00+01:00";1005.9;1005.9033333333;1006;0
"2021-02-24 17:00:00+01:00";1005.8;1005.93;1006;0
"2021-02-24 18:00:00+01:00";1005.9;1005.98;1006;0
"2021-02-24 19:00:00+01:00";1005.8;1005.8633333333;1006;0
"2021-02-24 20:00:00+01:00";1005.7;1005.7783333333;1005.8;0
"2021-02-24 21:00:00+01:00";1005.6;1005.6816666667;1005.7;0
"2021-02-24 22:00:00+01:00";1005.2;1005.4033333333;1005.6;0
"2021-02-24 23:00:00+01:00";1005.2;1005.2816666667;1005.4;0
"2021-02-25 00:00:00+01:00";1005;1005.155;1005.3;0
"2021-02-25 01:00:00+01:00";1004.9;1005.005;1005.1;0
"2021-02-25 02:00:00+01:00";1004.7;1004.8533333333;1004.9;0
"2021-02-25 03:00:00+01:00";1004.3;1004.475;1004.7;0
"2021-02-25 04:00:00+01:00";1004.1;1004.275;1004.4;0
"2021-02-25 05:00:00+01:00";1003.9;1003.9983333333;1004.1;0
"2021-02-25 06:00:00+01:00";1003.8;1003.855;1003.9;0
"2021-02-25 07:00:00+01:00";1003.8;1003.9266666667;1004;0
"2021-02-25 08:00:00+01:00";1003.9;1004.03;1004.1;0
"2021-02-25 09:00:00+01:00";1003.6;1003.7516666667;1003.9;0
"2021-02-25 10:00:00+01:00";1003.3;1003.4533333333;1003.6;0
"2021-02-25 11:00:00+01:00";1002.6;1003.0083333333;1003.3;0
"2021-02-25 12:00:00+01:00";1002;1002.32;1002.6;0
"2021-02-25 13:00:00+01:00";1001.8;1001.8566666667;1002;0
"2021-02-25 14:00:00+01:00";1001.2;1001.4666666667;1001.7;0
"2021-02-25 15:00:00+01:00";1000.9;1001.0983333333;1001.3;0
"2021-02-25 16:00:00+01:00";1000.8;1000.8533333333;1000.9;0
"2021-02-25 17:00:00+01:00";1000.8;1000.8483333333;1000.9;0
"2021-02-25 18:00:00+01:00";1000.8;1000.905;1001;0
"2021-02-25 19:00:00+01:00";1000.8;1000.8233333333;1000.9;0
"2021-02-25 20:00:00+01:00";1000.8;1000.8133333333;1000.9;0
"2021-02-25 21:00:00+01:00";1000.8;1000.8833333333;1000.9;0
"2021-02-25 22:00:00+01:00";1000.9;1001.0183333333;1001.1;0
"2021-02-25 23:00:00+01:00";1000.8;1000.945;1001;0
"2021-02-26 00:00:00+01:00";1000.6;1000.6666666667;1000.8;0
"2021-02-26 01:00:00+01:00";1000.3;1000.465;1000.6;0
"2021-02-26 02:00:00+01:00";999.9;1000.035;1000.3;0
"2021-02-26 03:00:00+01:00";999.7;999.915;1000;0
"2021-02-26 04:00:00+01:00";999.7;999.72833333333;999.8;0
"2021-02-26 05:00:00+01:00";999.3;999.51333333333;999.7;0
"2021-02-26 06:00:00+01:00";999.3;999.39;999.4;0
"2021-02-26 07:00:00+01:00";999.3;999.42166666667;999.5;0
"2021-02-26 08:00:00+01:00";999.1;999.20333333333;999.3;0
"2021-02-26 09:00:00+01:00";998.7;998.90166666667;999.1;0
"2021-02-26 10:00:00+01:00";998.3;998.51333333333;998.8;0
"2021-02-26 11:00:00+01:00";997.5;997.90166666667;998.3;0
"2021-02-26 12:00:00+01:00";996.6;997.09833333333;997.5;0
"2021-02-26 13:00:00+01:00";995.8;996.155;996.6;0
"2021-02-26 14:00:00+01:00";995.5;995.62333333333;995.8;0
"2021-02-26 15:00:00+01:00";995.3;995.41666666667;995.5;0
"2021-02-26 16:00:00+01:00";995.3;995.435;995.6;0
"2021-02-26 17:00:00+01:00";995.5;995.85666666667;996.2;0
"2021-02-26 18:00:00+01:00";996.2;996.77;997.3;0
"2021-02-26 19:00:00+01:00";997.3;997.75;998.2;0.0033333333333333
"2021-02-26 20:00:00+01:00";998.2;998.62333333333;999.3;0.38333333333333
"2021-02-26 21:00:00+01:00";999.3;999.815;1000.2;1.735
"2021-02-26 22:00:00+01:00";1000.2;1000.5;1000.8;2.6216666666667
"2021-02-26 23:00:00+01:00";1000.5;1000.65;1000.8;0.15
"2021-02-27 00:00:00+01:00";1000.6;1000.67;1000.7;0
"2021-02-27 01:00:00+01:00";1000.6;1000.6716666667;1000.8;0
"2021-02-27 02:00:00+01:00";1000.2;1000.4533333333;1000.6;0
"2021-02-27 03:00:00+01:00";1000.4;1000.5;1000.6;0
"2021-02-27 04:00:00+01:00";1000.4;1000.48;1000.6;0
"2021-02-27 05:00:00+01:00";1000.5;1000.6083333333;1000.8;0
"2021-02-27 06:00:00+01:00";1000.8;1000.98;1001.2;0
"2021-02-27 07:00:00+01:00";1001.2;1001.6433333333;1002;0
"2021-02-27 08:00:00+01:00";1002;1002.2616666667;1002.6;0
"2021-02-27 09:00:00+01:00";1002.6;1002.8016666667;1002.9;0
"2021-02-27 10:00:00+01:00";1002.9;1003.2583333333;1003.5;0
"2021-02-27 11:00:00+01:00";1003.5;1003.62;1003.7;0
"2021-02-27 12:00:00+01:00";1003.5;1003.645;1003.8;0
"2021-02-27 13:00:00+01:00";1003.6;1003.7833333333;1004.1;0
"2021-02-27 14:00:00+01:00";1003.9;1004.01;1004.1;0
"2021-02-27 15:00:00+01:00";1003.9;1004.1233333333;1004.3;0
"2021-02-27 16:00:00+01:00";1004.2;1004.4233333333;1004.6;0
"2021-02-27 17:00:00+01:00";1004.6;1004.9816666667;1005.2;0
"2021-02-27 18:00:00+01:00";1005.3;1005.6266666667;1005.9;0
"2021-02-27 19:00:00+01:00";1005.8;1005.995;1006.2;0
"2021-02-27 20:00:00+01:00";1006.1;1006.2733333333;1006.4;0
"2021-02-27 21:00:00+01:00";1006.4;1006.5833333333;1006.7;0
"2021-02-27 22:00:00+01:00";1006.7;1006.835;1007;0
"2021-02-27 23:00:00+01:00";1007;1007.1666666667;1007.3;0
"2021-02-28 00:00:00+01:00";1007.3;1007.5166666667;1007.7;0
"2021-02-28 01:00:00+01:00";1007.5;1007.665;1007.8;0
"2021-02-28 02:00:00+01:00";1007.5;1007.605;1007.8;0
"2021-02-28 03:00:00+01:00";1007.3;1007.43;1007.5;0
"2021-02-28 04:00:00+01:00";1006.9;1007.225;1007.3;0
"2021-02-28 05:00:00+01:00";1006.9;1006.9616666667;1007.1;0
"2021-02-28 06:00:00+01:00";1006.8;1007.0616666667;1007.4;0
"2021-02-28 07:00:00+01:00";1007.1;1007.425;1007.6;0
"2021-02-28 08:00:00+01:00";1007.3;1007.5166666667;1007.7;0
"2021-02-28 09:00:00+01:00";1006.9;1007.265;1007.6;0
"2021-02-28 10:00:00+01:00";1006.9;1007.2566666667;1007.5;0
"2021-02-28 11:00:00+01:00";1006.8;1007.17;1007.4;0
"2021-02-28 12:00:00+01:00";1005.7;1006.27;1006.9;0
"2021-02-28 13:00:00+01:00";1004.7;1005.4033333333;1005.9;0
"2021-02-28 14:00:00+01:00";1004.3;1004.5566666667;1004.8;0
"2021-02-28 15:00:00+01:00";1004.1;1004.3;1004.5;0
"2021-02-28 16:00:00+01:00";1003.8;1004.165;1004.4;0
"2021-02-28 17:00:00+01:00";1003.7;1003.75;1003.9;0
"2021-02-28 18:00:00+01:00";1003.5;1003.705;1003.9;0
"2021-02-28 19:00:00+01:00";1003.5;1003.6716666667;1003.9;0
"2021-02-28 20:00:00+01:00";1003.7;1003.8483333333;1003.9;0
"2021-02-28 21:00:00+01:00";1003.5;1003.6983333333;1004;0
"2021-02-28 22:00:00+01:00";1004.1;1004.4333333333;1004.6;0
"2021-02-28 23:00:00+01:00";1004.5;1004.555;1004.7;0
"2021-03-01 00:00:00+01:00";1004.4;1004.5666666667;1004.8;0
"2021-03-01 01:00:00+01:00";1004.5;1004.895;1005.2;0
"2021-03-01 02:00:00+01:00";1005;1005.2033333333;1005.4;0
"2021-03-01 03:00:00+01:00";1005.3;1005.37;1005.5;0
"2021-03-01 04:00:00+01:00";1005.3;1005.4416666667;1005.5;0
"2021-03-01 05:00:00+01:00";1005.5;1005.5883333333;1005.7;0
"2021-03-01 06:00:00+01:00";1005.7;1005.9116666667;1006.1;0
"2021-03-01 07:00:00+01:00";1006.1;1006.44;1006.7;0
"2021-03-01 08:00:00+01:00";1006.7;1006.9133333333;1007.2;0
"2021-03-01 09:00:00+01:00";1007.2;1007.3933333333;1007.6;0
"2021-03-01 10:00:00+01:00";1007.6;1007.7166666667;1007.8;0
"2021-03-01 11:00:00+01:00";1007.8;1007.965;1008.1;0
"2021-03-01 12:00:00+01:00";1008;1008.0683333333;1008.1;0
"2021-03-01 13:00:00+01:00";1008;1008.055;1008.1;0
"2021-03-01 14:00:00+01:00";1007.7;1007.8366666667;1008;0
"2021-03-01 15:00:00+01:00";1007.4;1007.5483333333;1007.7;0
"2021-03-01 16:00:00+01:00";1007.3;1007.3866666667;1007.5;0
"2021-03-01 17:00:00+01:00";1007.4;1007.4966666667;1007.7;0
"2021-03-01 18:00:00+01:00";1007.6;1007.6433333333;1007.7;0
"2021-03-01 19:00:00+01:00";1007.5;1007.5716666667;1007.7;0
"2021-03-01 20:00:00+01:00";1007.7;1007.78;1007.8;0
"2021-03-01 21:00:00+01:00";1007.6;1007.7183333333;1007.9;0
"2021-03-01 22:00:00+01:00";1007.4;1007.5516666667;1007.7;0
"2021-03-01 23:00:00+01:00";1007.4;1007.5583333333;1007.7;0
"2021-03-02 00:00:00+01:00";1007.7;1007.9066666667;1008;0
"2021-03-02 01:00:00+01:00";1007.6;1007.7316666667;1007.9;0
"2021-03-02 02:00:00+01:00";1007;1007.34;1007.6;0
"2021-03-02 03:00:00+01:00";1006.7;1006.8416666667;1007;0
"2021-03-02 04:00:00+01:00";1006.7;1006.7833333333;1006.9;0
"2021-03-02 05:00:00+01:00";1006.6;1006.7116666667;1006.8;0
"2021-03-02 06:00:00+01:00";1006.6;1006.6866666667;1006.8;0
"2021-03-02 07:00:00+01:00";1006.6;1006.7083333333;1006.8;0
"2021-03-02 08:00:00+01:00";1006.6;1006.6833333333;1006.7;0
"2021-03-02 09:00:00+01:00";1006.6;1006.6666666667;1006.8;0
"2021-03-02 10:00:00+01:00";1006.6;1006.7666666667;1007;0
"2021-03-02 11:00:00+01:00";1006.3;1006.65;1007;0
"2021-03-02 12:00:00+01:00";1006;1006.1716666667;1006.4;0
"2021-03-02 13:00:00+01:00";1005.5;1005.8233333333;1006;0
"2021-03-02 14:00:00+01:00";1005.2;1005.4483333333;1005.6;0
"2021-03-02 15:00:00+01:00";1005;1005.1433333333;1005.3;0
"2021-03-02 16:00:00+01:00";1004.7;1004.8266666667;1005;0
"2021-03-02 17:00:00+01:00";1004.6;1004.7733333333;1005;0
"2021-03-02 18:00:00+01:00";1005;1005.0733333333;1005.2;0
"2021-03-02 19:00:00+01:00";1004.9;1005.0166666667;1005.1;0
"2021-03-02 20:00:00+01:00";1004.9;1005.01;1005.1;0
"2021-03-02 21:00:00+01:00";1005;1005.1483333333;1005.3;0
"2021-03-02 22:00:00+01:00";1005.3;1005.365;1005.5;0
"2021-03-02 23:00:00+01:00";1005.1;1005.215;1005.4;0
"2021-03-03 00:00:00+01:00";1005;1005.075;1005.2;0
"2021-03-03 01:00:00+01:00";1004.7;1004.9116666667;1005.1;0
"2021-03-03 02:00:00+01:00";1004.4;1004.5616666667;1004.7;0
"2021-03-03 03:00:00+01:00";1004;1004.1833333333;1004.4;0
"2021-03-03 04:00:00+01:00";1003.8;1003.895;1004.1;0
"2021-03-03 05:00:00+01:00";1003.5;1003.635;1003.8;0
"2021-03-03 06:00:00+01:00";1003.2;1003.3233333333;1003.5;0
"2021-03-03 07:00:00+01:00";1003.2;1003.2566666667;1003.4;0
"2021-03-03 08:00:00+01:00";1003;1003.0916666667;1003.2;0
"2021-03-03 09:00:00+01:00";1002.6;1002.8133333333;1003;0
"2021-03-03 10:00:00+01:00";1002.2;1002.3916666667;1002.6;0
"2021-03-03 11:00:00+01:00";1001.4;1001.8666666667;1002.2;0
"2021-03-03 12:00:00+01:00";1000.5;1000.895;1001.4;0
"2021-03-03 13:00:00+01:00";999.4;999.94333333333;1000.5;0
"2021-03-03 14:00:00+01:00";998.5;998.92166666667;999.4;0
"2021-03-03 15:00:00+01:00";997.5;997.97833333333;998.5;0
"2021-03-03 16:00:00+01:00";996.9;997.13166666667;997.5;0
"2021-03-03 17:00:00+01:00";996.8;996.82833333333;996.9;0
"2021-03-03 18:00:00+01:00";996.3;996.59666666667;996.8;0
"2021-03-03 19:00:00+01:00";996;996.12333333333;996.3;0
"2021-03-03 20:00:00+01:00";995.4;995.67833333333;996;0
"2021-03-03 21:00:00+01:00";995;995.20333333333;995.4;0
"2021-03-03 22:00:00+01:00";994.4;994.775;995.1;0
"2021-03-03 23:00:00+01:00";993.9;994.17166666667;994.4;0
"2021-03-04 00:00:00+01:00";993.6;993.83666666667;994;0
"2021-03-04 01:00:00+01:00";993.1;993.41666666667;993.7;0
"2021-03-04 02:00:00+01:00";992.3;992.665;993;0
"2021-03-04 03:00:00+01:00";991.7;992.095;992.4;0
"2021-03-04 04:00:00+01:00";991.2;991.47333333333;991.7;0
"2021-03-04 05:00:00+01:00";990.5;990.905;991.3;0
"2021-03-04 06:00:00+01:00";989.8;990.115;990.6;0
"2021-03-04 07:00:00+01:00";989.7;989.81666666667;990;0
"2021-03-04 08:00:00+01:00";989.5;989.765;989.9;0
"2021-03-04 09:00:00+01:00";989.1;989.40333333333;989.7;0
"2021-03-04 10:00:00+01:00";988.9;989.115;989.3;0
"2021-03-04 11:00:00+01:00";988.4;988.75833333333;989;0
"2021-03-04 12:00:00+01:00";987.6;988.075;988.4;0
"2021-03-04 13:00:00+01:00";987.1;987.43333333333;987.7;0
"2021-03-04 14:00:00+01:00";986.6;986.89833333333;987.1;0
"2021-03-04 15:00:00+01:00";986.3;986.56;986.7;0
"2021-03-04 16:00:00+01:00";985.9;986.06;986.3;0
"2021-03-04 17:00:00+01:00";985.8;985.97833333333;986.2;0
"2021-03-04 18:00:00+01:00";985.6;986.06333333333;986.2;0
"2021-03-04 19:00:00+01:00";985.5;985.735;985.9;0.05
"2021-03-04 20:00:00+01:00";985.4;985.52166666667;985.6;0.013333333333333
"2021-03-04 21:00:00+01:00";985.4;985.44666666667;985.5;0.12833333333333
"2021-03-04 22:00:00+01:00";985.3;985.445;985.5;0.12
"2021-03-04 23:00:00+01:00";985.5;985.72;986;0.53666666666667
"2021-03-05 00:00:00+01:00";986;986.24833333333;986.4;0.215
"2021-03-05 01:00:00+01:00";986.5;986.61833333333;986.7;0.24666666666667
"2021-03-05 02:00:00+01:00";986.4;986.50333333333;986.6;0.035
"2021-03-05 03:00:00+01:00";986.4;986.53666666667;986.7;0.016666666666667
"2021-03-05 04:00:00+01:00";986.6;986.63333333333;986.7;0
"2021-03-05 05:00:00+01:00";986.7;987.05166666667;987.2;0
"2021-03-05 06:00:00+01:00";987.2;987.31333333333;987.4;0
"2021-03-05 07:00:00+01:00";987.4;987.74333333333;988.1;0
"2021-03-05 08:00:00+01:00";988.1;988.43;988.7;0
"2021-03-05 09:00:00+01:00";988.7;989.045;989.5;0
"2021-03-05 10:00:00+01:00";989.4;989.84166666667;990.2;0
"2021-03-05 11:00:00+01:00";990.2;990.59833333333;991;0
"2021-03-05 12:00:00+01:00";991;991.19;991.4;0
"2021-03-05 13:00:00+01:00";991.4;991.77166666667;992.1;0
"2021-03-05 14:00:00+01:00";992.1;992.515;992.9;0.01
"2021-03-05 15:00:00+01:00";992.9;993.28833333333;993.6;0
"2021-03-05 16:00:00+01:00";993.6;994.045;994.6;0
"2021-03-05 17:00:00+01:00";994.6;995.145;995.8;0
"2021-03-05 18:00:00+01:00";995.8;996.30666666667;996.8;0
"2021-03-05 19:00:00+01:00";996.8;997.2;997.7;0
"2021-03-05 20:00:00+01:00";997.7;998.075;998.4;0
"2021-03-05 21:00:00+01:00";998.4;998.73;999;0
"2021-03-05 22:00:00+01:00";999;999.15166666667;999.3;0
"2021-03-05 23:00:00+01:00";999.3;999.53666666667;999.8;0
"2021-03-06 00:00:00+01:00";999.8;1000.0283333333;1000.3;0
"2021-03-06 01:00:00+01:00";1000.3;1000.355;1000.4;0
"2021-03-06 02:00:00+01:00";1000.3;1000.46;1000.6;0
"2021-03-06 03:00:00+01:00";1000.5;1000.6566666667;1000.8;0
"2021-03-06 04:00:00+01:00";1000.8;1001.035;1001.3;0
"2021-03-06 05:00:00+01:00";1001.3;1001.4366666667;1001.7;0
"2021-03-06 06:00:00+01:00";1001.7;1001.9433333333;1002.3;0
"2021-03-06 07:00:00+01:00";1002.3;1002.6766666667;1003;0
"2021-03-06 08:00:00+01:00";1003;1003.205;1003.3;0
"2021-03-06 09:00:00+01:00";1003.3;1003.3066666667;1003.4;0
"2021-03-06 10:00:00+01:00";1003.3;1003.4633333333;1003.6;0
"2021-03-06 11:00:00+01:00";1003.6;1003.6583333333;1003.7;0
"2021-03-06 12:00:00+01:00";1002.7;1003.3366666667;1003.7;0
"2021-03-06 13:00:00+01:00";1002.5;1002.6633333333;1002.9;0
"2021-03-06 14:00:00+01:00";1001.8;1002.18;1002.4;0
"2021-03-06 15:00:00+01:00";1001.5;1001.675;1002;0
"2021-03-06 16:00:00+01:00";1001.2;1001.355;1001.5;0
"2021-03-06 17:00:00+01:00";1001.2;1001.3483333333;1001.5;0
"2021-03-06 18:00:00+01:00";1001.5;1001.5733333333;1001.6;0
"2021-03-06 19:00:00+01:00";1001.1;1001.3416666667;1001.6;0
"2021-03-06 20:00:00+01:00";1000.7;1000.8783333333;1001.1;0
"2021-03-06 21:00:00+01:00";1000.6;1000.695;1000.8;0
"2021-03-06 22:00:00+01:00";1000.2;1000.3516666667;1000.6;0
"2021-03-06 23:00:00+01:00";999.9;1000.12;1000.3;0
"2021-03-07 00:00:00+01:00";999.8;999.89833333333;1000;0
"2021-03-07 01:00:00+01:00";998.8;999.40666666667;999.8;0
"2021-03-07 02:00:00+01:00";997.9;998.315;998.8;0
"2021-03-07 03:00:00+01:00";997.6;997.78166666667;997.9;0
"2021-03-07 04:00:00+01:00";997.5;997.52166666667;997.6;0
"2021-03-07 05:00:00+01:00";996.7;997.25666666667;997.6;0
"2021-03-07 06:00:00+01:00";996.4;996.61333333333;996.7;0
"2021-03-07 07:00:00+01:00";996.2;996.43666666667;996.5;0
"2021-03-07 08:00:00+01:00";995.6;996.02333333333;996.3;0
"2021-03-07 09:00:00+01:00";995.1;995.47666666667;995.8;0
"2021-03-07 10:00:00+01:00";994.1;994.69666666667;995.1;0
"2021-03-07 11:00:00+01:00";993.4;993.96333333333;994.3;0
"2021-03-07 12:00:00+01:00";992.4;993.01333333333;993.7;0
"2021-03-07 13:00:00+01:00";991.4;992.03166666667;992.5;0
"2021-03-07 14:00:00+01:00";990.6;991.16333333333;991.6;0
"2021-03-07 15:00:00+01:00";989.7;990.24833333333;990.7;0
"2021-03-07 16:00:00+01:00";989.5;989.77833333333;990;0
"2021-03-07 17:00:00+01:00";989.6;989.74833333333;989.9;0
"2021-03-07 18:00:00+01:00";989.8;989.91;990;0
"2021-03-07 19:00:00+01:00";989.6;989.74666666667;989.8;0
"2021-03-07 20:00:00+01:00";989.6;989.63833333333;989.7;0
"2021-03-07 21:00:00+01:00";989.5;989.63833333333;989.7;0
"2021-03-07 22:00:00+01:00";989.6;989.63166666667;989.7;0
"2021-03-07 23:00:00+01:00";989.3;989.47333333333;989.6;0
"2021-03-08 00:00:00+01:00";989.1;989.21666666667;989.4;0
"2021-03-08 01:00:00+01:00";988.9;989.04333333333;989.2;0
"2021-03-08 02:00:00+01:00";988.8;988.88166666667;989.1;0
"2021-03-08 03:00:00+01:00";988.6;988.67333333333;988.8;0
"2021-03-08 04:00:00+01:00";988.4;988.57666666667;988.7;0
"2021-03-08 05:00:00+01:00";988.6;988.76333333333;988.8;0
"2021-03-08 06:00:00+01:00";988.8;988.93666666667;989.2;0
"2021-03-08 07:00:00+01:00";989.2;989.47166666667;989.9;0
"2021-03-08 08:00:00+01:00";989.9;990.15;990.4;0
"2021-03-08 09:00:00+01:00";990.4;990.68166666667;990.9;0
"2021-03-08 10:00:00+01:00";990.9;991.07;991.3;0
"2021-03-08 11:00:00+01:00";991.3;991.46833333333;991.6;0
"2021-03-08 12:00:00+01:00";991.6;991.64166666667;991.8;0
"2021-03-08 13:00:00+01:00";991.7;991.71333333333;991.8;0
"2021-03-08 14:00:00+01:00";991.8;991.985;992.1;0
"2021-03-08 15:00:00+01:00";992;992.20666666667;992.4;0
"2021-03-08 16:00:00+01:00";992.4;992.64666666667;992.8;0
"2021-03-08 17:00:00+01:00";992.8;993.01333333333;993.4;0
"2021-03-08 18:00:00+01:00";993.4;993.68;993.9;0
"2021-03-08 19:00:00+01:00";993.9;994.01166666667;994.2;0
"2021-03-08 20:00:00+01:00";994.2;994.30333333333;994.4;0
"2021-03-08 21:00:00+01:00";994.3;994.35333333333;994.4;0
"2021-03-08 22:00:00+01:00";994.3;994.36333333333;994.4;0
"2021-03-08 23:00:00+01:00";994.2;994.32;994.4;0
"2021-03-09 00:00:00+01:00";994.2;994.26666666667;994.3;0
"2021-03-09 01:00:00+01:00";994.3;994.35;994.4;0
"2021-03-09 02:00:00+01:00";994.1;994.20166666667;994.3;0
"2021-03-09 03:00:00+01:00";994;994.05166666667;994.1;0
"2021-03-09 04:00:00+01:00";994.1;994.18;994.3;0
"2021-03-09 05:00:00+01:00";994.2;994.255;994.3;0
"2021-03-09 06:00:00+01:00";994.3;994.38166666667;994.5;0
"2021-03-09 07:00:00+01:00";994.5;994.74833333333;995.1;0
"2021-03-09 08:00:00+01:00";995.1;995.10333333333;995.2;0
"2021-03-09 09:00:00+01:00";994.8;994.96666666667;995.1;0
"2021-03-09 10:00:00+01:00";994.6;994.73166666667;994.8;0
"2021-03-09 11:00:00+01:00";994.3;994.43333333333;994.6;0
"2021-03-09 12:00:00+01:00";993.8;994.055;994.3;0
"2021-03-09 13:00:00+01:00";993.3;993.54;993.8;0
"2021-03-09 14:00:00+01:00";993.2;993.25;993.3;0
"2021-03-09 15:00:00+01:00";992.7;992.92333333333;993.2;0
"2021-03-09 16:00:00+01:00";992.4;992.51833333333;992.7;0
"2021-03-09 17:00:00+01:00";992.4;992.53166666667;992.7;0
"2021-03-09 18:00:00+01:00";992.8;992.92833333333;993.1;0
"2021-03-09 19:00:00+01:00";993.1;993.17333333333;993.2;0
"2021-03-09 20:00:00+01:00";993.2;993.33666666667;993.4;0
"2021-03-09 21:00:00+01:00";993.3;993.40833333333;993.5;0
"2021-03-09 22:00:00+01:00";993.1;993.165;993.3;0
"2021-03-09 23:00:00+01:00";992.8;992.94;993.1;0
"2021-03-10 00:00:00+01:00";992.7;992.745;992.8;0
"2021-03-10 01:00:00+01:00";992.4;992.65;992.7;0
"2021-03-10 02:00:00+01:00";992.3;992.37666666667;992.4;0
"2021-03-10 03:00:00+01:00";992.2;992.30166666667;992.4;0
"2021-03-10 04:00:00+01:00";992.3;992.37;992.4;0
"2021-03-10 05:00:00+01:00";992.4;992.47833333333;992.5;0
"2021-03-10 06:00:00+01:00";992.5;992.67;992.8;0
"2021-03-10 07:00:00+01:00";992.8;993.03666666667;993.3;0
"2021-03-10 08:00:00+01:00";993.3;993.505;993.7;0
"2021-03-10 09:00:00+01:00";993.5;993.66;993.8;0
"2021-03-10 10:00:00+01:00";993.6;993.685;993.8;0
"2021-03-10 11:00:00+01:00";993.5;993.66;993.7;0
