time;minPm10;averagePm10;maxPm10;maxWindDirection;averageWindDirection;minWindDirection;maxWindSpeed;averageWindSpeed;minWindSpeed;minAirPressure;averageAirPressure;maxAirPressure;minSeaLevelPressure;averageSeaLevelPressure;maxSeaLevelPressure;minAirTemp;averageAirTemp;maxAirTemp;minWindchill;averageWindchill;maxWindchill;minHeatindex;averageHeatindex;maxHeatindex;minDewPointTemperature;averageDewPointTemperature;maxDewPointTemperature;rainAccumulation;rainIntensity;minRelativeHumidity;maxRelativeHumidity;averageRelativeHumidity
"2021-06-09 23:00:00+02:00";4.1;11.113333333333;14.5;354;341;0;2.6;1.1916666666667;0.4;991.7;991.71166666667;991.8;1015.9;1015.9516666667;1016;17.4;17.965;18.7;17.3;18.058333333333;18.9;25.3;25.963333333333;26.5;7.9;8.755;10.1;0.28;0;53.6;57.4;54.883333333333
"2021-06-10 00:00:00+02:00";5.8;10.867796610169;14.3;348;327;6;2;1.1283333333333;0.4;991.6;991.68666666667;991.7;1015.9;1015.9866666667;1016;16.8;17.043333333333;17.3;16.3;17.173333333333;18;26.5;26.765;27;7;7.3633333333333;7.9;0.28;0;52.2;54;52.926666666667
"2021-06-10 01:00:00+02:00";5.1;9.364406779661;14.6;334;293;248;1.2;0.765;0.3;991.6;991.68833333333;991.8;1015.9;1016.06;1016.2;15.7;16.336666666667;16.8;16.3;16.77;17.4;27;27.333333333333;27.8;7;7.2433333333333;7.5;0.28;0;52.6;57.7;54.93
"2021-06-10 02:00:00+02:00";2.9;6.7898305084746;11.8;323;251;214;0.9;0.54833333333333;0.3;991.5;991.64666666667;991.7;1016;1016.1316666667;1016.2;14.4;15.018333333333;15.7;14.9;15.658333333333;16.4;27.7;28.303333333333;28.9;7.3;7.4983333333333;7.6;0;0;57.9;63.9;60.795
"2021-06-10 03:00:00+02:00";3.7;8.1745762711864;10.2;358;297;223;0.8;0.41833333333333;0.2;991.4;991.46166666667;991.6;1016;1016.055;1016.2;13.4;13.803333333333;14.4;13.9;14.578333333333;15.1;28.8;29.265;29.6;7.4;7.54;7.7;0;0;63.3;68.2;65.956666666667
"2021-06-10 04:00:00+02:00";4.4;8.4416666666667;11;356;315;1;0.8;0.385;0.2;991.4;991.58166666667;991.7;1016;1016.2333333333;1016.4;12.9;13.098333333333;13.4;13.4;13.913333333333;14.3;29.4;29.625;29.9;7.5;7.6833333333333;7.9;0;0;68.2;71.3;69.746666666667
"2021-06-10 05:00:00+02:00";2;4.4779661016949;7.9;356;318;0;1;0.48166666666667;0.2;991.7;991.76666666667;991.8;1016.3;1016.385;1016.4;13;13.443333333333;14.1;13.3;14.161666666667;15;28.5;29.075;29.6;7.8;7.9833333333333;8.2;0;0;67.3;71.1;69.543333333333
"2021-06-10 06:00:00+02:00";4.9;6.6;8.2;339;243;146;1.3;0.59333333333333;0.2;991.8;991.88;991.9;1016.3;1016.3733333333;1016.5;14.2;14.891666666667;15.8;14.8;15.493333333333;16.5;27.3;28.046666666667;28.5;7.7;8.0716666666667;8.3;0;0;61.1;67;63.768333333333
"2021-06-10 07:00:00+02:00";2.3;4.855;6.4;334;225;20;2.6;0.97166666666667;0.3;991.8;991.88333333333;991.9;1016.1;1016.2383333333;1016.3;15.9;16.686666666667;17.8;15.9;16.956666666667;18.3;26;26.685;27.4;8;8.535;8.9;0;0;55.1;60.8;58.631666666667
"2021-06-10 08:00:00+02:00";1.5;4.9762711864407;9.2;356;300;2;2.6;1.2916666666667;0.5;991.9;991.94666666667;992;1016.1;1016.125;1016.2;17.8;18.786666666667;19.9;17;18.796666666667;20.1;25.3;25.736666666667;26.3;7.5;7.9883333333333;8.7;0;0;45.6;55.2;49.53
"2021-06-10 09:00:00+02:00";3.3;5.9457627118644;7.4;358;2;0;4.5;2.6033333333333;0.5;992;992.125;992.3;1016;1016.145;1016.3;19.8;20.703333333333;21.4;18.3;19.775;21;24.9;25.053333333333;25.3;5.2;6.5566666666667;8.1;0;0;36.4;44.8;39.953333333333
"2021-06-10 10:00:00+02:00";5.6;8.293220338983;12;358;354;1;5.6;3.1716666666667;1.2;992.1;992.21333333333;992.3;1016;1016.1583333333;1016.3;21;21.553333333333;21.9;18.5;20.253333333333;21.6;24.9;24.943333333333;25;5.8;6.7533333333333;7.4;0;0;36.1;40.4;38.358333333333
"2021-06-10 11:00:00+02:00";8.2;9.6;10.6;359;0;1;5;2.8;0.5;992.2;992.3;992.4;1016.1;1016.1966666667;1016.3;21.8;22.263333333333;22.8;19.6;21.233333333333;22.8;24.7;24.865;25;4.9;6.2666666666667;7.1;0;0;32.9;37.7;35.54
"2021-06-10 12:00:00+02:00";8.8;11.263333333333;13.4;359;348;2;5.3;3.0766666666667;1.2;991.9;992.14333333333;992.4;1015.7;1015.9816666667;1016.3;22;22.853333333333;23.6;20;21.665;23.3;24.8;24.868333333333;25;4.8;5.85;6.5;0;0;30.9;36.4;33.318333333333
"2021-06-10 13:00:00+02:00";10.9;12.241666666667;13.6;358;357;0;5.5;2.9983333333333;0.9;991.3;991.61666666667;991.9;1015;1015.3733333333;1015.7;23;23.553333333333;24.1;20.5;22.433333333333;24.1;24.7;24.905;25.1;4.2;5.3383333333333;6.1;0;0;28.7;31.9;30.805
"2021-06-10 14:00:00+02:00";11.5;13.695;17.7;359;357;0;4.9;2.77;0.8;990.6;990.95333333333;991.3;1014.2;1014.6483333333;1015;23.6;24.21;24.9;21.5;23.258333333333;24.9;24.9;25.038333333333;25.2;4.3;5.145;5.7;0;0;27.5;31.2;29.218333333333
"2021-06-10 15:00:00+02:00";16;18.513333333333;20.2;355;337;0;6.1;3.6583333333333;1.4;990.5;990.605;990.7;1014.2;1014.3383333333;1014.5;23.1;23.576666666667;24.4;20.4;22.04;23.8;24.9;25.01;25.2;4.9;6.5366666666667;8.1;0;0;28.9;37.4;33.483333333333
"2021-06-10 16:00:00+02:00";16.5;18.854237288136;20.7;348;325;307;6.2;3.2033333333333;1.3;990.5;990.62;990.7;1014.2;1014.48;1014.6;21.5;22.251666666667;23.7;19.9;20.968333333333;22.4;24.8;24.923333333333;25.1;5.8;6.5666666666667;8.2;0.02;0.0083333333333333;33.9;38.3;36.285
"2021-06-10 17:00:00+02:00";18.3;20.366666666667;22.5;359;355;2;5.1;2.4616666666667;0.8;990.2;990.34833333333;990.5;1014;1014.2266666667;1014.4;21.8;22.076666666667;22.3;19.4;21.266666666667;22.7;24.9;24.973333333333;25;6.9;7.9816666666667;9;0.02;0;37.8;42.7;40.421666666667
"2021-06-10 18:00:00+02:00";18.7;20.87;24.3;359;343;0;4.2;2.1583333333333;1;990;990.18;990.3;1013.8;1013.98;1014.1;22.2;22.716666666667;23;20.9;22.141666666667;23;24.9;24.998333333333;25;7;7.8783333333333;8.9;0.02;0;35.9;42.4;38.6
"2021-06-10 19:00:00+02:00";18.4;20.033333333333;22.1;358;324;306;3.6;2.025;0.9;990.1;990.18833333333;990.3;1013.9;1013.9883333333;1014.1;22.3;22.65;23.1;21.4;22.156666666667;23.3;24.9;24.905;25;6.1;6.4966666666667;7.3;0.02;0;33.7;36.7;35.246666666667
"2021-06-10 20:00:00+02:00";19.1;21.627118644068;23.9;348;321;288;2.5;1.4683333333333;0.7;990.3;990.435;990.6;1014.1;1014.3133333333;1014.5;21.1;21.875;22.3;20.8;21.77;22.5;24.9;24.94;25;6.8;7.255;7.9;0.02;0;36.7;42.7;38.936666666667
"2021-06-10 21:00:00+02:00";20.1;21.453333333333;25.8;337;290;251;1.5;0.96333333333333;0.4;990.6;990.695;990.8;1014.5;1014.7166666667;1014.9;19.5;20.253333333333;21.1;19.4;20.518333333333;21.3;25;25.211666666667;25.4;7.9;8.4;8.7;0.02;0;42.9;49.8;46.488333333333
"2021-06-10 22:00:00+02:00";16.3;19.284745762712;22.5;333;296;270;1.5;0.77666666666667;0.3;990.6;990.74166666667;990.9;1014.8;1014.8766666667;1015;18.1;18.83;19.5;18.5;19.246666666667;20.2;25.4;25.598333333333;25.9;8.7;8.77;8.9;0.02;0;49.9;54.9;52.041666666667
"2021-06-10 23:00:00+02:00";9.1;13.805;18.3;355;288;195;1.4;0.45166666666667;0.1;990.6;990.66666666667;990.7;1014.8;1014.9283333333;1015;16.4;17.218333333333;18;16.8;17.903333333333;18.7;25.9;26.215;26.6;8.7;8.95;9.1;0.02;0;54.6;62.1;58.37
"2021-06-11 00:00:00+02:00";7.5;10.496610169492;13.7;344;260;1;1.1;0.60666666666667;0.2;990.5;990.63333333333;990.7;1014.9;1015.0266666667;1015.1;15.3;15.718333333333;16.4;15.7;16.295;17.1;26.5;26.853333333333;27.1;9;9.0683333333333;9.2;0.02;0;62.3;66.3;64.64
"2021-06-11 01:00:00+02:00";2.1;5.4169491525424;8.7;351;273;6;1.1;0.46833333333333;0.2;990.3;990.36333333333;990.5;1014.7;1014.8416666667;1015;14.3;14.746666666667;15.3;14.7;15.446666666667;16.1;27.1;27.368333333333;27.7;8.8;8.9466666666667;9;0.02;0;65.9;70.5;68.228333333333
"2021-06-11 02:00:00+02:00";2;5.3610169491525;9.7;359;313;1;1.1;0.39333333333333;0.1;990.2;990.29666666667;990.4;1014.7;1014.7966666667;1014.9;13.9;14.168333333333;14.3;14.4;14.945;15.3;27.4;27.533333333333;27.8;8.9;8.9833333333333;9;0;0;70.3;71.7;71.013333333333
"2021-06-11 03:00:00+02:00";3.9;7.1542372881356;9;350;290;0;0.7;0.37333333333333;0.1;990.2;990.2;990.2;1014.7;1014.7933333333;1014.8;13.3;13.61;13.9;13.9;14.435;14.8;27.7;27.9;28.2;8.7;8.835;9;0;0;71.7;74;72.918333333333
"2021-06-11 04:00:00+02:00";3.5;6.8508474576271;9;352;273;8;0.7;0.34333333333333;0.1;990.1;990.19166666667;990.3;1014.7;1014.7916666667;1014.9;13.2;13.333333333333;13.5;13.7;14.19;14.5;27.8;28.046666666667;28.2;8.7;8.785;9;0;0;73.6;74.4;73.965
"2021-06-11 05:00:00+02:00";3.7;8.2576271186441;11.3;334;281;209;1.5;0.67833333333333;0.2;990.2;990.24666666667;990.3;1014.7;1014.775;1014.9;13.5;13.998333333333;14.4;14;14.53;15.2;27.1;27.486666666667;27.8;8.9;9.0583333333333;9.3;0;0;71.2;74;72.153333333333
"2021-06-11 06:00:00+02:00";2.5;5.4525423728814;8.2;340;263;156;1.2;0.64;0.2;990.3;990.31666666667;990.4;1014.7;1014.765;1014.8;14.4;15.191666666667;16.2;14.6;15.736666666667;17;26.2;26.795;27.2;9.2;9.3716666666667;9.7;0;0;65.4;71.1;68.245
"2021-06-11 07:00:00+02:00";2.3;4.9783333333333;8.5;337;242;191;2.4;1.1733333333333;0.3;990.4;990.43333333333;990.5;1014.6;1014.6866666667;1014.7;16.3;17.196666666667;18.2;16.2;17.3;18.7;25.6;25.968333333333;26.4;9;9.4866666666667;9.9;0;0;56.4;65.1;60.578333333333
"2021-06-11 08:00:00+02:00";2.8;5.825;8.2;330;264;191;3.9;1.83;0.7;990.5;990.55333333333;990.6;1014.6;1014.7016666667;1014.8;17.9;18.728333333333;19.6;16.1;18.32;19.9;25.1;25.473333333333;25.8;9.2;9.5666666666667;10;0;0;52.9;57.7;55.265
"2021-06-11 09:00:00+02:00";5.7;7.5966666666667;9;343;257;178;3;1.805;0.7;990.4;990.51166666667;990.6;1014.3;1014.5116666667;1014.7;19.6;20.435;21.1;18.8;20.076666666667;21.2;25;25.073333333333;25.2;9.3;9.75;10.1;0;0;47.5;54.2;50.338333333333
"2021-06-11 10:00:00+02:00";8.2;9.76;12.4;332;249;180;3.1;1.665;0.5;990.1;990.29833333333;990.5;1013.9;1014.1533333333;1014.4;21.1;21.986666666667;22.7;20;21.738333333333;23;25;25.003333333333;25.1;8.5;9.41;10;0;0;41.2;48.6;44.805
"2021-06-11 11:00:00+02:00";6.3;10.866101694915;17;355;284;3;3.4;1.5416666666667;0.4;989.9;990.00833333333;990.1;1013.6;1013.805;1014;21.9;22.901666666667;23.7;21.3;22.751666666667;24.2;25;25.025;25.1;6.9;7.7533333333333;9.6;0;0;34.7;45.4;37.921666666667
"2021-06-11 12:00:00+02:00";3.4;6.435593220339;9.1;308;216;154;4;1.865;0.5;989.4;989.64666666667;989.9;1013.2;1013.44;1013.7;22.6;22.97;23.7;21.1;22.598333333333;23.7;25;25.03;25.1;7;8.2366666666667;9.2;0;0;34.7;41.6;38.958333333333
"2021-06-11 13:00:00+02:00";1.9;5.2830508474576;7.8;331;199;143;6.5;2.865;0.6;989.2;989.35666666667;989.8;1012.9;1013.1416666667;1014;18.3;22.716666666667;23.8;14.8;21.65;24.1;25;25.096666666667;25.2;8.3;8.8533333333333;10.9;1.97;1.9066666666667;37.6;62.1;41.558333333333
"2021-06-11 14:00:00+02:00";1.9;3.8966666666667;5.5;356;325;0;6.3;2.3566666666667;0.2;989.5;989.74333333333;990;1013.7;1014.0283333333;1014.3;16.6;16.916666666667;17.9;14.2;16.076666666667;18.3;23.4;24.653333333333;25.1;10.7;11.31;12.6;6.81;4.9533333333333;62.9;73.1;69.561666666667
"2021-06-11 15:00:00+02:00";1.3;2.9627118644068;5;359;319;1;1.8;0.74166666666667;0.2;989;989.19;989.5;1013.1;1013.3333333333;1013.7;17.5;18.343333333333;19;18;18.785;19.7;22.2;23.5;24.5;11.6;12.921666666667;14.4;6.85;0.036666666666667;66.3;75.5;70.7
"2021-06-11 16:00:00+02:00";2;4.3881355932203;6.2;316;283;257;3.8;2.2016666666667;1.3;989.1;989.295;989.4;1013.2;1013.395;1013.5;18.9;18.95;19.2;17;18.258333333333;18.9;23.3;23.981666666667;24.6;11.6;12.538333333333;13.5;6.85;0;62.1;70.4;66.398333333333
"2021-06-11 17:00:00+02:00";2.4;4.7372881355932;6.3;317;283;235;3.4;2.045;0.9;988.9;988.995;989.1;1012.8;1012.9916666667;1013.2;19.2;19.955;20.8;17.7;19.406666666667;20.6;24.3;24.721666666667;25.1;9.7;11.201666666667;12.4;6.85;0;50.9;63.8;57.285
"2021-06-11 18:00:00+02:00";2.2;4.464406779661;6.3;344;266;201;2.5;1.29;0.2;988.9;988.90833333333;989;1012.9;1012.9083333333;1013;19.8;19.901666666667;20;19;19.918333333333;20.8;24.4;24.771666666667;25.1;10;11.201666666667;12.2;6.85;0;52.7;61.1;57.338333333333
"2021-06-11 19:00:00+02:00";2.2;4.4745762711864;7.2;322;241;214;2.3;1.325;0.4;988.8;988.91;989;1012.8;1012.93;1013.1;19.2;19.625;20.1;18.7;19.601666666667;20.6;24.4;24.593333333333;24.7;11.4;11.731666666667;12.2;6.85;0;58.4;61.9;60.353333333333
"2021-06-11 20:00:00+02:00";1.2;2.2383333333333;4.5;343;248;207;1.8;1.035;0.2;989;989.075;989.2;1013;1013.1616666667;1013.3;18.4;18.98;19.5;18.6;19.188333333333;20.2;24.5;24.561666666667;24.7;11.5;11.685;12;6.85;0;61.1;65.2;62.626666666667
"2021-06-11 21:00:00+02:00";1.3;2.9864406779661;5;331;255;210;1.7;0.77333333333333;0.3;989.1;989.205;989.3;1013.2;1013.3983333333;1013.5;17.3;17.778333333333;18.4;17.5;18.196666666667;19;24.2;24.355;24.5;11.7;11.775;11.9;6.85;0;65.2;70.1;67.921666666667
"2021-06-11 22:00:00+02:00";1.5;2.5576271186441;4.1;343;216;3;1.4;0.57833333333333;0.2;989.2;989.32666666667;989.4;1013.4;1013.5983333333;1013.7;16.3;16.758333333333;17.3;16.6;17.343333333333;17.9;23.5;23.921666666667;24.3;11.8;11.913333333333;12.1;6.85;0;70;76.1;73.138333333333
"2021-06-11 23:00:00+02:00";0.8;1.5566666666667;2.8;353;279;8;1.6;0.43833333333333;0.1;989.3;989.39666666667;989.5;1013.6;1013.73;1013.9;15.9;16.071666666667;16.3;15.6;16.768333333333;17.2;23.3;23.386666666667;23.6;12;12.055;12.2;6.85;0;76.2;77.8;77.1
"2021-06-12 00:00:00+02:00";0.8;2.0203389830508;3.2;354;303;5;1.2;0.58166666666667;0.1;989.4;989.465;989.5;1013.8;1013.865;1013.9;15;15.456666666667;15.8;15.4;16.051666666667;16.6;23.4;23.52;23.7;11.5;11.76;11.9;6.85;0;77.6;79.7;78.615
"2021-06-12 01:00:00+02:00";0.7;1.8949152542373;3.7;359;281;2;1.2;0.44;0.1;989.3;989.41833333333;989.5;1013.8;1013.8816666667;1014;14.2;14.633333333333;15;14.6;15.361666666667;15.9;23.5;23.706666666667;24;11.1;11.366666666667;11.6;6.85;0;79.7;81.6;80.745
"2021-06-12 02:00:00+02:00";0.9;1.8338983050847;3.4;351;288;212;1.3;0.49166666666667;0.2;989.2;989.24166666667;989.3;1013.7;1013.7416666667;1013.8;13.6;13.961666666667;14.2;14;14.656666666667;15.1;23.9;24.171666666667;24.6;10.6;10.921666666667;11.1;0;0;81.6;82.1;81.871666666667
"2021-06-12 03:00:00+02:00";0.9;1.8133333333333;3;358;268;17;0.8;0.38833333333333;0.1;988.9;989.09166666667;989.2;1013.5;1013.6683333333;1013.8;13.1;13.385;13.6;13.6;14.193333333333;14.6;24.5;24.846666666667;25.3;10.2;10.438333333333;10.7;0;0;82.1;82.6;82.355
"2021-06-12 04:00:00+02:00";1.3;2.0491525423729;3.8;353;255;176;0.7;0.31;0.1;988.9;988.94333333333;989;1013.5;1013.5433333333;1013.6;12.7;12.861666666667;13.1;13.3;13.751666666667;14.1;25.2;25.58;25.9;9.8;9.9616666666667;10.2;0;0;82.5;82.8;82.688333333333
"2021-06-12 05:00:00+02:00";1.2;2.4661016949153;4.4;356;298;2;0.9;0.37666666666667;0.1;988.8;988.97666666667;989.2;1013.4;1013.56;1013.7;12.7;13.186666666667;13.6;13.1;14.01;14.6;24.7;25.323333333333;25.9;9.8;10.171666666667;10.5;0;0;80.6;83;82.011666666667
"2021-06-12 06:00:00+02:00";0.7;2.4483333333333;5.3;332;251;140;1.5;0.64833333333333;0.2;989.2;989.20166666667;989.3;1013.5;1013.6433333333;1013.8;13.6;14.676666666667;16.2;13.5;15.23;16.9;24.6;24.893333333333;25.3;10.3;10.748333333333;11.2;0;0;71.5;80.5;77.401666666667
"2021-06-12 07:00:00+02:00";1.2;2.09;3.6;305;206;152;2.1;1.0833333333333;0.4;988.9;989.03666666667;989.2;1013;1013.2666666667;1013.5;16.2;17.228333333333;18.2;16;17.403333333333;18.6;24.3;24.601666666667;24.9;11;11.413333333333;11.8;0;0;65.8;71.6;68.701666666667
"2021-06-12 08:00:00+02:00";0.8;1.9266666666667;3.5;329;254;200;3;1.5716666666667;0.5;988.7;988.86;988.9;1012.7;1012.905;1013;18.2;19.413333333333;20.4;17.6;19.213333333333;20.6;24.5;24.858333333333;25;10.3;10.923333333333;11.7;0;0;52.9;65.7;58.076666666667
"2021-06-12 09:00:00+02:00";0.9;1.795;4;322;247;196;3.2;1.6933333333333;0.6;988.5;988.65666666667;988.8;1012.3;1012.5333333333;1012.8;20.5;21.181666666667;22.1;19.3;20.9;22.4;24.9;24.955;25;10;10.49;10.9;0;0;47.4;53.2;50.511666666667
"2021-06-12 10:00:00+02:00";0.5;1.4576271186441;2.6;319;267;210;4.6;2.6016666666667;1.1;988.5;988.61666666667;988.7;1012.2;1012.3933333333;1012.5;21.9;22.44;23.1;20.1;21.55;22.9;25;25.033333333333;25.1;8.6;9.3983333333333;10.3;0;0;39.5;47.5;43.503333333333
"2021-06-12 11:00:00+02:00";0.3;1.4847457627119;2.7;304;238;206;4.5;2.54;0.7;988.1;988.26666666667;988.5;1011.7;1011.9566666667;1012.2;22.9;23.415;24.3;20.8;22.593333333333;24.6;25;25.175;25.4;8.5;9.2466666666667;10;0;0;39.2;41.6;40.551666666667
"2021-06-12 12:00:00+02:00";0.6;1.87;3.1;313;256;210;4.2;2.0266666666667;0.7;987.3;987.67666666667;988.1;1010.9;1011.2966666667;1011.8;23.7;24.14;24.7;21.9;23.67;24.6;25.2;25.34;25.5;9;9.4866666666667;9.9;0;0;37.7;41.1;39.471666666667
"2021-06-12 13:00:00+02:00";0.8;2.1474576271186;3.8;311;252;208;5.3;2.4316666666667;1;986.8;987.06666666667;987.3;1010.4;1010.6733333333;1010.9;22.7;24.455;25;21.3;23.738333333333;25;25.1;25.468333333333;25.6;9.3;9.7966666666667;10.5;0.01;0.0066666666666667;37.6;45.6;39.581666666667
"2021-06-12 14:00:00+02:00";1.4;2.3084745762712;4;315;241;174;4.6;2.0466666666667;0.5;985.5;985.99166666667;986.9;1009;1009.545;1010.6;22.6;24.635;25.9;22;24.18;25.6;25;25.58;26;9.1;10.203333333333;11.2;0.01;0;35.2;46.6;40.385
"2021-06-12 15:00:00+02:00";1.7;2.5366666666667;3.7;328;263;223;5.1;2.7533333333333;1;985.1;985.38833333333;985.6;1008.5;1008.8133333333;1009;25.3;25.98;26.6;23.3;25.096666666667;26.6;25.7;26.006666666667;26.3;8.3;9.1583333333333;9.9;0.01;0;32.3;37;34.628333333333
"2021-06-12 16:00:00+02:00";1.2;2.3474576271186;3.7;331;289;224;8;3.8883333333333;1.8;985;985.38666666667;985.8;1008.5;1009.125;1009.7;19;22.115;25.3;16.8;20.378333333333;24.4;23.5;24.813333333333;25.7;9.4;11.198333333333;13.3;0.41;0.375;36.7;69.2;51.516666666667
"2021-06-12 17:00:00+02:00";1.5;2.2152542372881;3.7;312;289;245;3.6;2.3216666666667;1.3;984.5;984.73166666667;985.2;1008.4;1008.68;1009.2;19.1;19.445;19.8;17.4;18.663333333333;19.6;23.5;23.795;24.1;12.8;13.088333333333;13.4;0.41;0.0033333333333333;64.4;69.1;66.736666666667
"2021-06-12 18:00:00+02:00";2.1;3.228813559322;4.7;356;278;214;2.2;1.21;0.4;983.9;984.24;984.5;1007.7;1008.07;1008.4;19.9;20.446666666667;20.7;19.4;20.52;21.3;23.8;24.261666666667;24.5;12.2;12.796666666667;13.5;0.41;0;59.3;65.6;61.548333333333
"2021-06-12 19:00:00+02:00";2.3;3.2916666666667;4.6;351;290;229;2.3;1.17;0.2;983.9;983.96;984.1;1007.7;1007.8283333333;1008;19.8;20.185;20.4;19;20.288333333333;21.2;23.3;24.118333333333;24.5;12.2;12.938333333333;14;1.11;0.64166666666667;59.5;69.1;63.145
"2021-06-12 20:00:00+02:00";1.7;2.6491525423729;4.3;339;287;217;3.3;1.8783333333333;0.8;984.1;984.515;985;1008;1008.535;1009;17.4;18.421666666667;19.8;16.4;17.978333333333;19.3;21.3;21.893333333333;23.3;13.9;14.326666666667;14.7;7.73;6.6066666666667;69.6;80.3;77.161666666667
"2021-06-12 21:00:00+02:00";1.4;2.1491525423729;3.9;324;270;218;3.3;1.6033333333333;0.3;984.8;985.185;985.5;1008.9;1009.3333333333;1009.7;16.6;17.068333333333;17.4;15.1;16.82;18.1;21.4;21.615;22;13.1;13.655;14;8.16;0.41833333333333;79.9;80.8;80.286666666667
"2021-06-12 22:00:00+02:00";0.3;1.8166666666667;3.3;334;308;274;4;2.2066666666667;0.9;985.4;985.65333333333;986.1;1009.6;1009.8666666667;1010.4;16;16.463333333333;16.7;14.2;15.718333333333;17;22;23.185;24.9;11;12.328333333333;13.2;8.2;0.021666666666667;72.1;79.8;76.585
"2021-06-12 23:00:00+02:00";0.3;1.4423728813559;2.6;342;288;228;5.1;2.1916666666667;0.6;985.9;986.53333333333;987;1010.2;1010.8333333333;1011.3;15.3;15.601666666667;15.9;12.2;14.855;16.4;23.9;24.575;25.2;10.7;11.136666666667;11.5;8.2;0.0033333333333333;71.7;77.3;74.803333333333
"2021-06-13 00:00:00+02:00";0;0.77796610169492;1.9;316;294;274;4.8;2.8133333333333;1.4;987.1;987.445;987.8;1011.4;1011.8316666667;1012.2;14.3;14.846666666667;15.3;11.4;13.563333333333;15.1;24.9;26.066666666667;26.9;9.4;10.03;10.9;8.2;0;71.5;75;72.88
"2021-06-13 01:00:00+02:00";0;0.49322033898305;1.4;333;284;235;4.5;2.1283333333333;0.8;987.7;987.9;988.1;1012.1;1012.3916666667;1012.6;13.5;13.896666666667;14.3;11.5;13.17;14.2;26.8;27.206666666667;27.5;9.1;9.2666666666667;9.5;8.2;0;72;76.2;73.653333333333
"2021-06-13 02:00:00+02:00";0;0.53898305084746;1.7;301;284;256;3.4;2.225;0.9;988;988.075;988.2;1012.5;1012.575;1012.7;13.4;13.461666666667;13.6;11.7;12.638333333333;13.8;26.7;26.928333333333;27.1;9.3;9.4483333333333;9.6;0;0;76.1;77;76.711666666667
"2021-06-13 03:00:00+02:00";0;1.0796610169492;2;294;280;250;4.5;2.48;0.9;987.8;987.945;988;1012.3;1012.445;1012.5;13.5;13.59;13.6;10.9;12.556666666667;13.9;26.7;26.815;27;9.4;9.5066666666667;9.6;0;0;76;76.8;76.405
"2021-06-13 04:00:00+02:00";0.6;1.4423728813559;2.1;313;288;275;4.8;2.7416666666667;1.5;987.9;988.18;988.6;1012.4;1012.7083333333;1013.2;13.1;13.381666666667;13.6;10.2;12.108333333333;13.3;26.8;27.223333333333;28.6;8.4;9.2733333333333;9.5;0.01;0.0066666666666667;73.4;77.1;76.218333333333
"2021-06-13 05:00:00+02:00";0;1.228813559322;2.1;321;294;254;4.1;2.1783333333333;0.8;988.6;989.11333333333;989.5;1013.2;1013.7133333333;1014.1;12.8;12.938333333333;13.2;10.4;12.141666666667;13.5;28.6;29.803333333333;30.7;6.9;7.6133333333333;8.4;0.01;0;67.4;73.1;70.11
"2021-06-13 06:00:00+02:00";0.1;1.23;2.1;336;284;255;3.6;2.3766666666667;1.2;989.5;989.75333333333;989.9;1014.1;1014.3533333333;1014.5;12.7;12.76;13;10.7;11.786666666667;12.9;29.7;30.18;30.7;7;7.4166666666667;7.8;0.01;0;67.9;71.5;69.995
"2021-06-13 07:00:00+02:00";0;1.135;2.3;343;306;271;4.5;2.57;1.1;989.8;990.03833333333;990.2;1014.4;1014.62;1014.8;13;13.391666666667;13.9;10.9;12.273333333333;13.9;29.3;29.788333333333;30.1;6.4;7.27;7.8;0.02;0;60.8;69.8;66.531666666667
"2021-06-13 08:00:00+02:00";0;1;2;353;313;273;6.1;3.64;1.6;990.1;990.48166666667;990.7;1014.6;1014.9733333333;1015.2;13.9;14.57;15.2;10.6;12.616666666667;14.6;28.7;29.406666666667;30;4.9;5.5483333333333;6.6;0.02;0;51.8;61.5;54.766666666667
"2021-06-13 09:00:00+02:00";0;1.4816666666667;10.3;339;300;271;6.1;3.5416666666667;1.4;990.6;990.91166666667;991.2;1015;1015.4066666667;1015.8;14.1;14.578333333333;15.2;10.5;12.71;15.1;28.7;29.4;30;4.7;5.545;6.2;0.02;0;49.9;57.4;54.711666666667
"2021-06-13 10:00:00+02:00";0;0.87796610169492;1.9;322;298;245;7.3;4.0883333333333;2.3;991;991.435;991.7;1015.5;1015.935;1016.2;14.2;14.718333333333;15.3;9.7;12.42;14.2;28.6;29.305;29.9;4.3;4.895;5.6;0.02;0;48.3;55.6;51.815
"2021-06-13 11:00:00+02:00";1.3;3.505;9.3;324;300;270;6.4;3.7966666666667;1.7;991.7;991.955;992.2;1016.2;1016.455;1016.7;14.6;14.935;15.4;11.1;12.87;14.8;28.5;29.036666666667;29.5;4;4.5133333333333;5;0.02;0;47;52.4;49.76
"2021-06-13 12:00:00+02:00";2.8;4.1423728813559;6.3;327;294;248;7.3;3.8083333333333;1.4;992.1;992.47666666667;992.8;1016.6;1016.9766666667;1017.3;15;15.268333333333;15.6;10.6;13.218333333333;15.2;28.2;28.611666666667;28.9;3.8;4.29;5.2;0.02;0;46.4;50.6;47.91
"2021-06-13 13:00:00+02:00";3.6;5.19;7;326;292;231;7.3;4.2033333333333;1.8;992.4;992.60333333333;992.7;1016.8;1017.0316666667;1017.2;15.4;15.878333333333;16.3;10.9;13.561666666667;15.6;27.4;27.903333333333;28.4;3.8;4.2266666666667;4.7;0.02;0;43.5;47.6;45.875
